id,ota_id,hotel_id,name,address,zip_code,city,country,latitude,longitude
181,3,10004758,"\"Riumar \"\"Flora\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
182,2,10004765,"\"Riumar \"\"Four Seasons\"\"",On-Site-Service,40.72643,"dog beach\"","",0,0
183,1,10004757,"\"Riumar \"\"Garbi\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
184,4,10004756,"\"Riumar \"\"Iris\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
185,1,10004755,"\"Riumar \"\"Josef\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
186,2,10004754,"\"Riumar \"\"Juana\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
187,3,10004752,"\"Riumar \"\"La Tierra Feliz\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
188,4,10004751,"\"Riumar \"\"Lorenzo\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
189,2,10035963,"\"Riumar \"\"Los Niños\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
190,3,10035960,"\"Riumar \"\"Marc\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
191,4,10004764,"\"Riumar \"\"Maria Luise\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
192,1,10004750,"\"Riumar \"\"Marianna\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
193,2,10004749,"\"Riumar \"\"Mariposa\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
194,4,10004747,"\"Riumar \"\"Migjorn\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
195,4,10004746,"\"Riumar \"\"Mireli\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
196,4,10004745,"\"Riumar \"\"Nati\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
197,3,10004744,"\"Riumar \"\"Noella\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
198,4,10004743,"\"Riumar \"\"Olivera\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
199,4,10004742,"\"Riumar \"\"Pedro\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
200,1,10004741,"\"Riumar \"\"Primavera\"\"",private pool,ES,On-Site-Service,"dog beach\"","",0
201,2,10035966,"\"Riumar \"\"Primera\"\"",private pool,ES,On-Site-Service,"dog beach\"","",25.000000000000000000
202,3,10434497,"\"Rooms Complex \"\"Cristimar\"\"","",+34 697 65 98 42,"Avenida Juan Carlos I, 39 Bloque D-1-3",Los Cristianos - Tenerife,0,28.045930000000000000
203,2,10494499,"\"Résidence \"\"Le Belouga\"\"","",+33630876262,Apparemment 06 rez de chaussée 21 Rue de la Saigne,Mont-Dore,0,45.568740000000000000
204,3,10491273,"\"Résidence \"\"Les cyclistes\"\"","",+32 478 97 72 52,"Appartement F 429, Chemin du pont vieux,",Malaucène,0,44.175530000000000000
205,2,10378140,"\"Statek \"\"Two brooms\"\"","",+420777073001,Chabicovice 1,Chabičovice,0,48.815390000000000000
206,3,10509117,"\"Studio \"\"Brume d'opale\"\" au 2ème étage","",+330770642222,16 Rue Jules Verne,Cayeux-sur-Mer,0,50.184530000000000000
207,2,10509116,"\"Studio \"\"Gris galet\"\" au 2ème étage","",+33770642222,"16, rue Jules Verne",Cayeux-sur-Mer,0,50.184530000000000000
208,3,10508483,"\"Studio \"\"Rêves de gamins\"\" proche du pôle Européen et circuit des 24h","",+33 626805600,35 Chemin de Saint-Mars la Brière,Yvré-lʼÉvêque,0,48.024030000000000000
209,4,10344207,"\"Studio at \"\"The Cliff\"\" complex South Beach Obzor","",+359888592775,"South Beach Obzor Местност Мишелика Gebäude A, 2 Stock, Appartment A2A5",Obzor,0,42.805970000000000000
210,2,10355959,"\"Sítio Zen 37 hectares de flora e fauna preservadas, a 50\"\" da Capital","",+5511999908155,Estrada de Servidão Tapera Grande,Mogi das Cruzes,0,-23.454590000000000000
211,4,8597319,"\"Tante Emma \"\"Paris\"\"",PB-Zentrum,51.71714,"600m zum Hbf\"","",12.000000000000000000,0
212,1,10372168,"\"Unterkunft \"\"Rathaus\"\" Altstadt","",+41 79 923 48 77,Marktgasse 11,Rheinfelden,0,47.555160000000000000
213,4,9203888,"\"Vila Município, \"\"Urban Chic\"\"","",+351966780010,10 Travessa Munícipio,Sintra,0,38.799360000000000000
214,2,10457163,"\"Villa \"\"Alicia\"\" Compostella Beach Resort","",+34 620 42 04 86,"Avenida las Américas Complstella Beach, villa N 8",Los Cristianos - Tenerife,0,28.053980000000000000
215,1,10648153,"\"Villa \"\"Il Grillo\"\" Piscina privata","",+393341337973,Via del Grillo,Corsanico-Bargecchia,0,43.935110000000000000
216,3,11321628,"\"Villa \"\"Sunsland\"\"- Trullo di Due Alloggi da 6 prs","",+39 348 265 3995,contrada Sardella,Latiano,0,40.574960000000000000
217,2,10449141,"\"Villa Luxury \"\"Casa Pato\"\" en Altea","",+34685086395,169 Carrer el Plataner,Alhama Springs,0,38.642470000000000000
218,2,11538732,"\"Villa Pomelia, Stanza \"\"Hiera\"\"","",+393272031950,31 Via Risorgimento,Lingua,0,38.562100000000000000
219,4,11439718,"\"Villetta \"\"Poesia\"\" con giardino","",+393275385080,6 Via Francesco Petrarca Terra,Torre dell'Orso,0,40.281950000000000000
220,2,11505568,"\"atlas golf resort marrakech \"\"duplex à 02 étages","",+212631750378,شارع النخيل Duplex 289,Annakhil,0,31.636020000000000000
221,4,10838673,"\"mobil home \"\"AMBRE\"\" 6p","",+33 6 63276569,31 Route de Frontignan,Vic-la-Gardiole,0,43.491790000000000000
222,1,10342306,"\"Апартамент \"\"Алеко\"\" в центъра на града\"","\"ул. \"\"Алеко Константинов\"\" 21",27.90556,ет.2,"ап.4\"",0,0
223,2,10345572,"\"Апартамент \"\"Амира\"\"\"","\"ул. \"\"Черно Море\"\" 32 ет.3",+359 89 3347357,"ап. 10\"",Balchik,0,43.408870000000000000
224,1,11392608,"\"Къща за гости \"\"ЗОЯ\"\"\"","\"ул. \"\"Капитан Петко Войвода\"\" 4",+359887111310,"кв. Василико\"",Tsarevo,0,42.161360000000000000
225,3,11356744,"\"Къща за гости \"\"Пердика\"\"\"","\"Ул.\"\" Славянска\"\" 81",+359 88 724 7162,"Обзор\"",Obzor,0,42.821440000000000000
226,3,11301073,"\"Мотел \"\"Релакс\"\" Motel \"\"Relax\"\"","\",,\"Ул. Първа",+3590896723912,"2а\"",Balchik,0,43.410570000000000000
227,1,10344812,"\"к-кс \"\"Солита\"\"","",+359878747596,улица „Брегова“N:52,Byala,0,42.874360000000000000
228,2,10344811,"\"к-кс \"\"Сънрайз\"\"","",+359 87 874 7596,"\"улица „Подводничари“ет.4 ап 17 , к-кс \"\"Сънрайз\"\"\"",Byala,0,42.876210000000000000
229,1,10266848,#24 Laguna Bel Air,"","","","","",""
230,4,8930706,'Ow Do - UK11446,Dringhoe Hall,"","","","",""
231,4,84560653,*** New Southside Upscale Condo ** Block Off Market & Main ** Work Where You Play ** Cha Crossroads,yI3pTR9MQI5oi2hbbDqq3C,37408,Chattanooga,United States,35.035247000000000000,-85.309235000000000000
232,2,11580514,*Cutest Little House in Texas!*,2210 Bristol Drive,TX 78723,Austin,US,30.314080000000000000,-97.682390000000000000
233,3,11306170,*New* Hartest Vineyard 2 bed cottage with parking,"Giffords Hall Vineyard, Hartest",IP29 4EX,Hartest,GB,52.130480000000000000,0.693240000000000000
234,1,10308752,"-HOT TUB- Entire 10 bed East Lothian luxury retreat, garden hot tub, sleeps 22","2, 2a & 2b Ravensheugh Road","","","","",""
235,4,84082795,01 Bed Modern Serviced Apartment In Canary Wharf,G6Y3jtuYRYweYKYk13fLntyyuaj7hpo3862k,E14 9DP,London,United Kingdom,51.497721000000000000,-0.019528000000000000
236,3,8376770,1 Barnagh Barn,Rhencullen,"","","","",""
237,4,7199864,1 Bedroom - UK2633,Mowbray,"","","","",""
238,4,7208724,1 Harbour View,Apartment 1,"","","","",""
239,2,11449761,1 Merope,St. Merryn Park,"","","","",""
240,4,8663904,1 Primrose Cottage,1 Primrose Cottages,"","","","",""
241,3,11455778,1 Severn Bank,1 Severn Bank,"","","","",""
242,2,10467375,1 Trova-Ranocchietto,"\"1 Ranocchietto - \"\"Suprani Minucchi\"\"","",",Alata,FR,41.97126,8.76429,+33688173016,20167,Apartments","","",""
243,2,7789866,1. Alpin Penzion,"Velehradská 25 13000 Prague Prague Czech Republic, Prague",13000,Prague,Czech Republic,50.080329000000000000,14.452963000000000000
244,1,10984147,10 Ocean Glade - UK37734,2 Ocean Glade,"","","","",""
245,2,6574112,1010 Sea View Apartment,"Floor 26 Haichenge Bihailantian Estate Sanyawan Road, Sanya",570000,Sanya,China,18.266975000000000000,109.487064000000000000
246,3,7208690,11 Belvedere Court,11 Belvedere Court,"","","","",""
247,3,5230473,11 The Plosh,11 The Plosh,"","","","",""
248,2,6770175,1115 Lowell Avenue,"1115 Lowell Avenue, Alta",84060,Alta,United States Of America,40.646575000000000000,-111.501565000000000000
249,4,9999775,117 Atlantic Reach-UK32918,117 Atlantic Reach,"","","","",""
250,2,8092493,12 White Star Motel,"12 White Street, Timaru",7910,Timaru,New Zealand,-44.386519000000000000,171.237701000000000000
251,2,7546867,13 Coins Antique Villa,"Surawongse Road Bangrak 304, Bangkok",10500,Bangkok,Thailand,13.727154000000000000,100.520392000000000000
252,2,7758568,15 Merchiston Gardens,"15 Merchiston Gardens, Edinburgh",EH10 5DD,Edinburgh,United Kingdom,55.929390000000000000,-3.221760000000000000
253,3,7208693,16 Belvedere Court,Apartment 16,"","","","",""
254,3,8418900,16 Marinus,16 Marinus,"","","","",""
255,4,10248811,17 Mill Lane,17 Mill Lane,"","","","",""
256,2,8606707,1890 Hotel Boutique,"Salta 1074, Buenos Aires",C1074AAV,Buenos Aires,Argentina,-34.620650000000000000,-58.382960000000000000
257,4,59925417,1934 Soda Springs 3 Bedroom Condo,2027 Soda Ridge Rd  1934,80435,Keystone,United States,39.602581000000000000,-105.973095000000000000
258,2,7498565,1st Apartments And Hostel,"Sip Utca 5 / Ring 23, Budapest","",Budapest,Hungary,47.495893000000000000,19.062620000000000000
259,2,8435770,1st Apartments And Hostel,"Sip Utca 5 / Ring 23, Budapest",1075,Budapest,Hungary,47.495893000000000000,19.062620000000000000
260,2,8454019,1st Hostel,"Sip Utca 5, Budapest",1075,Budapest,Hungary,47.495650000000000000,19.062600000000000000
261,3,7199865,2 Bedroom - UK2634,Mowbray,"","","","",""
262,2,6755195,2 Greta Side Court,2 Greta Side Court,"","","","",""
263,2,7587151,2 Park Lane,"2 Park Lane, Salisbury",SP1 3NP,Salisbury,United Kingdom,51.083331000000000000,-1.797777000000000000
264,3,11455869,2 Rectory Lodge - UK39639,Heyope Rectory,"","","","",""
265,4,10344296,2 Room Family Apartment with Garden View (2 min. away from the Sea),"\"ulitsa \"\"Kiparis\"\" Apollon 2",27.69034,Floor 1,"Apt. 1\"",0,0
266,2,11059266,2 Seed Howe,2 Seed Howe Cottages,"","","","",""
267,2,8449990,2 The Crofts,"Newcastle Road, Corbridge",NE45 5LW,Corbridge,United Kingdom,54.971540000000000000,-1.997670000000000000
268,2,8280090,2 West Cottage,Dean Court,"","","","",""
269,2,8486685,2-room Apartment Emdener Strasse,"Emdener Str. 8, Berlin","",Berlin,Germany,52.528400000000000000,13.333640000000000000
270,1,9779672,21 Chalet Road UK31733,20-23 Chalet Road,"","","","",""
271,2,10033212,22 Nicol,22 Nicol Street,"","","","",""
272,2,6585156,222 Willis,"222 Willis Student Accommodation Private Bag 63006, Trentham",6011,Trentham,New Zealand,-41.293430000000000000,174.772070000000000000
273,2,7743460,238 Madison Ave Apartment,"238 Madison Ave, New York",10016,New York,United States Of America,40.749870000000000000,-73.981500000000000000
274,2,8488893,24 Hour City Hotel Hefei,"Furong West Road 303, Hefei",230601,Hefei,China,31.788760000000000000,117.217590000000000000
275,2,8694281,24 Tomorrow Hotel,"No.100 Liwan Road, Guangzhou",510170,Guangzhou,China,23.131056000000000000,113.244720000000000000
276,2,7839667,24seven,"15 Acramans Road, Bristol, Uk, Bristol",BS3 1DQ,Bristol,United Kingdom,51.444538000000000000,-2.599205000000000000
277,2,10113016,26 on Agnes,26 Agnes Avenue,"","","","",""
278,2,6678804,28 Floor L.mark Youth Hostel,"Lijing Mansion, No. 1008 Middle Hongling Road, Shenzhen",518000,Shenzhen,China,22.545010000000000000,114.105205000000000000
279,2,10124578,29 Atlantic Reach,Whitecross,"","","","",""
280,2,8488758,2night Hostel,"22. Szt. Istvan Krt., Budapest",1137,Budapest,Hungary,47.511530000000000000,19.053080000000000000
281,2,7040383,2residence,"5871, Olympicro, Songpagu, Seoul",05520,Seoul,South Korea,37.534230000000000000,127.121760000000000000
282,2,6484555,3 Bedroom Apartment In Westminster,"88 Warwick Way, London","",London,United Kingdom,51.491372000000000000,-0.142739000000000000
283,2,8139314,3 Bees Resort,"700 Moo3 T.aonang Muang Krabi ,krabi 81000, Krabi",81000,Krabi,Thailand,8.042180000000000000,98.839020000000000000
284,3,9157142,3 Old Posting Stables,3 Posting Stables,"","","","",""
285,2,8408088,3 Winville Mews,3 Winville Mews,"","","","",""
286,2,8055361,33 South Backpackers,"48 Trill Road Observatory, Cape Town",7925,Cape Town,South Africa,-33.939000000000000000,18.470000000000000000
287,3,8234705,33 South Backpackers,"48 Trill Road, Observatory",7925,Rosebank,Za,-33.939001000000000000,18.470002000000000000
288,2,7613904,3b Inn,"No.78 Qinghe Road Jiangbei District Ningbo Zhejiang Province 0, Ningbo",315020,Ningbo,China,29.890816000000000000,121.556346000000000000
289,2,8656947,3rd Coast Inn,"718 S. Station, Ingleside",78373,Ingleside,United States Of America,27.826050000000000000,-97.065000000000000000
290,1,11509114,4 Bedroom Cottage with panoramic Harbour views,2 Geachs Cottages,TR11 2UG,Falmouth,GB,"",""
291,3,7208688,4 Belvedere Court,4 Belvedere Court,"","","","",""
292,4,10051004,4 Dolphins,Old Shore Road,"","","","",""
293,4,39802161,46 Harrington Gardens,46 Harrington Gardens,SW7 4LT,London,United Kingdom,51.492556000000000000,-0.186889000000000000
294,2,7683122,48 Grovenor Bb,"48 Grovenor Drive Orewa 0931 Auckland, North Auckland",0931,North Auckland,New Zealand,-36.583880000000000000,174.680840000000000000
295,2,9843982,5 Church Square,5 Church Square,"","","","",""
296,2,7208590,5 Devon Beach Court,5 Devon Beach Court,"","","","",""
297,2,8487701,5 Islas,"Calle San Cristobal 38 S'arenal, Playa De Palma",07600,Playa De Palma,Spain,39.502420000000000000,2.754230000000000000
298,1,7021346,50 Degrees West,The Rocks,"","","","",""
299,2,7208725,6 Harbour View,6 Harbour View,"","","","",""
300,4,8635904,6 Harney Peak,6 Harney Peak,"","","","",""
301,2,8777643,66 On Monzali,66 Monzali Drive,"","","","",""
302,2,7789140,7 Century House,"270 Ratchaphakinai Road, Sripoom, A.muang, Chiang Mai",50200,Chiang Mai,Thailand,18.794800000000000000,98.990250000000000000
303,2,8669922,7 Days Inn Beijing West Railway Station North Square Branch,"No 126 Lianhuachi East Road, Beijing",100038,Beijing,China,39.902320000000000000,116.322880000000000000
304,3,8854158,7 Days Inn Beijing West Railway Station North Square Branch,No 126 Lianhuachi East Road,100038,Yuegezhuang,Cn,39.902320861816406000,116.322883605957030000
305,2,8543142,7 Days Inn Chengdu Centre Of Chunxi Pedestrian Street Branch,"No.73 Chengshou Street Chunxi Road, Chengdu",610021,Chengdu,China,30.654780000000000000,104.077690000000000000
306,2,8547771,7 Days Inn Chengdu Wuhouci Huaxi Hospital Branch,"No. 24 Jiang XI Street, Wuhou District, Chengdu",610041,Chengdu,China,30.645540000000000000,104.059910000000000000
307,2,8604730,7 Days Inn Guangda,"Guanshengyuan Road ,231, Shanghai",200235,Shanghai,China,31.162520000000000000,121.427100000000000000
308,2,8539480,7 Days Inn Shanghai North Bund Transportation Center Branch,"No. 145 Tangshan Road, Shanghai",200080,Shanghai,China,31.252780000000000000,121.499040000000000000
309,2,8463088,7 Flags International,"181184, Basera, Shaheed Bhagatsingh Road,new Andheri  Ghatkopar Link Road ,andheri e, Mumbai",400059,Mumbai,India,19.112080000000000000,72.865770000000000000
310,1,7208701,7 Roundham Heights,7 Roundham Heights,"","","","",""
311,2,7766052,76 Inn,"2330 West 76 Country Boulevard, Branson",65616,Branson,United States Of America,36.641164000000000000,-93.263505000000000000
312,2,7993372,7777 Hotel,"Besim Alla Street, 6, Tirana",1001,Tirana,Albania,41.320994000000000000,19.774191000000000000
313,2,6319614,7days Inn Chengdu Chunxi Road Pedestrian Street Center,"5f No.73 Chengshou Street, Chunxi Road, Chengdu",610000,Chengdu,China,30.654889000000000000,104.077845000000000000
314,2,6383407,7days Inn Shanghai North Bund International Coach Metro Station,"No.145 Tangshan Road xinjian Road Tunnel Exit, Hongkou District, Shanghai",200080,Shanghai,China,31.252524000000000000,121.499096000000000000
315,2,8659790,7th Floor,"Prospekt Vernadskogo 88/1 Moscow, Moscow","",Moscow,Russia,55.660000000000000000,37.480000000000000000
316,3,7208689,8 Belvedere Court,Apartment 8,"","","","",""
317,2,8454449,8090 City Hotel - Xiamen,"No. 458 Huizhan Road, Siming District, Xiamen",361008,Xiamen,China,24.486790000000000000,118.188380000000000000
318,1,8885475,@thome,Gembong 36 M street,"","","","",""
319,2,8479067,A Bed & Breakfast In Cambridge,"1657 Cambridge St, Cambridge",02138,Cambridge,United States Of America,42.374970000000000000,-71.110410000000000000
320,2,8641743,A Ca' DI Lanteri,"Via Armea 6, Sanremo","",Sanremo,Italy,43.820130000000000000,7.835310000000000000
321,1,91167304,A Cabin In The Woods,3416 Householder Street,TN 37863,Pigeon Forge,United States,35.789697500000000000,-83.547938300000000000
322,3,4843003,A Cabin In The Woods,3416 Householder Street,TN 37863,Pigeon Forge,Us,35.789700000000000000,-83.547940000000000000
323,2,7842733,A Casa DI Amelì,"Via Delle Ville,6 Localita Colle Afri, Gallicano Nel Lazio",00010,Gallicano Nel Lazio,Italy,41.872654000000000000,12.809212000000000000
324,2,8505355,A Casa DI Franci,"Various Addresses, Parma",43121,Parma,Italy,44.793810000000000000,10.351270000000000000
325,2,8490063,A Casa DI Sandra,"Via Don Orione 15, Mirano",30035,Mirano,Italy,45.491380000000000000,12.071720000000000000
326,3,4095833,A Casa DI Sandra,Via Don Orione 15,30035,Mirano,It,45.491381000000000000,12.071722000000000000
327,2,7727985,A Casa Do Pablo Pousada,"Estrada Canto Esquerdo De Geriba 68 Geriba, Armacao Dos Buzios",28950000,Armacao Dos Buzios,Brazil,-22.774360000000000000,-41.901100000000000000
328,2,8633727,A Downtown Victoria Ocean View Bed And Breakfast,"715 Suffolk Street, Bamberton","",Bamberton,Canada,48.431830000000000000,-123.391850000000000000
329,2,7762274,A Family And Friends Guest House,"22 Marathon Rd, Durban",4052,Durban,South Africa,-29.918240000000000000,31.005450000000000000
330,2,8583002,A Great Escape Guest House,"6 Argyle Road, Swanage",BH19 1HZ,Swanage,United Kingdom,50.609110000000000000,-1.965370000000000000
331,2,8634179,A Hotel By Horison,"Jl. Lambung Mangkurat Banjarmasin Indonesia Banjarmasin, Banjarmasin",0000,Banjarmasin,Indonesia,-3.324255000000000000,114.591455000000000000
332,2,8651778,A J Golden Crescent,"Near Golden Temple,, 19 Brahmbutta Market, Amritsar, In, Amritsar",143006,Amritsar,India,31.619912000000000000,74.879422000000000000
333,4,10739665,A Pausa,"\"Quinta \"\"A Pausa\"\"",+351 919 853 099,"Estrada de Alvor\"",Amoreira,0,37.131410000000000000
334,2,8553174,A Room For U,"62 Northern Highway, Echuca",3564,Echuca,Australia,-36.146100000000000000,144.730280000000000000
335,2,8583997,A Room With A View Bed & Breakfast,"39 Cook Street, Firefly",2422,Firefly,Australia,-32.003750000000000000,151.966200000000000000
336,2,8437135,A Testaccio Da Max,"Via Orazio Antinori 7, Rome",00153,Rome,Italy,41.880370000000000000,12.472710000000000000
337,2,8645061,A Travellers Rest Stop,"5 Teck Lim Road, Singapore",424780,Singapore,Singapore,1.280187000000000000,103.841754000000000000
338,2,8598717,A&o Hostel Berlin Am Zoo,"Joachimstaler Strasse 13, Berlin",10623,Berlin,Germany,52.506100000000000000,13.332100000000000000
339,2,7681481,A1 Southside Lodge,"Great North Road A1 South Bound Wentbridge, Pontefract",WF8 3JF,Pontefract,United Kingdom,53.626680000000000000,-1.238230000000000000
340,2,6317152,A338 Plantage Muidergracht Apartment,"Plantage Muidergracht, Amsterdam",1018 TW,Amsterdam,Netherlands,52.363559000000000000,4.916701000000000000
341,1,11504926,ADIRA Résid'Marseille Vieux-port,6 Rue du Jeune Anacharsis,13001,Marseille,FR,"",""
342,2,11418689,"ALL INCLUDED BEAUTIFUL AND PRIVATE APARTMENT ONLY 200 METERS TO BEST CLEOPATRA BEACH 1 with umbrellas, barbecue, balcony, 35 or upgrade to 75 mpbs fastest wifi of Alanya, smart TV, table games etc","Çarşı, Sultan Alaaddin Caddesi n 24",07400,batam,TR,36.542210000000000000,31.989260000000000000
343,1,10346163,ALLURE VARNA studios,"\"ул.\"\"46-та\"\" номер 10",+359887774671,"ап.А19 и ап.А20\"",Saints Constantine and Helena,0,43.226310000000000000
344,1,10874521,APARTAMENTOS JUCAR,"C/ Tigaday,30",38911,"Tigaday,TENERIFE",ES,"",""
345,4,8986382,APOGIA PARIS,14 BOULEVARD PAUL VAILLANT COUTURIER,"",IVRY SUR SEINE,FR,"",""
346,2,9186175,APTOS EL MOLIN DE PETRA,"LA ROZA S/N,","",VILLAVICIOSA,ES,"",""
347,2,11033080,APTOS GEMELOS 1 - ALOTURIN,AVENIDA DE MADRID. 6,"",BENIDORM,ES,"",""
348,3,9186125,APTOS VIDA FINISTERRE,"ALDEA SAN MARTÍN DE ABAJO, S/N","",FINISTERRE,ES,"",""
